artist,datestring,house,title,auction_name_lot,hammer,pdate,date,low_est,high_est,nomprice,lot_no,curr,paint_date,saleyear,cpi,saleprice,birth1,age,american,area,omeana,larea,father,mother,wife1,wife2,child1,child2,friend1,friend2,friend3,brother,sister
"Marcel Duchamp (b. 1887, d. 1968)",3/28/2006,Sotheby's London,Mirrorical return,"Old Master, Modern & Contemporary Prints (Lot 296)",Hammer,1964 Prints,16888,3499,5248,4198,296,USD,1964,2006,1.081627,4540.6704,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,Certificat de lecture,"Tableaux Modernes, Contemporains et Sculptures (Lot 35)",,1964 Prints,18245,7325,10255,,35,USD,1964,2009,1.0164027,,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",7/6/2006,Sotheby's Paris,Un robinet original revolutionnaire,Modern & Contemporary Art (Lot 56),Hammer,1964 Prints,16988,2551,3826,7398,56,USD,1964,2006,1.081627,8001.8765,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",3/20/2001,Francis Briest Paris,Bouche-Evier,"19th Century, Modern Art & Contemporary Art (Lot 441)",Hammer,1964 Sculpture,15054,4140,4416,3864,441,USD,1964,2001,1.2312592,4757.5854,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/5/2006,Ritchies Toronto,Bouche-evier,International Fine Art (Lot 3086),Hammer,1964 Sculpture,17140,4336,6071,3469,3086,USD,1964,2006,1.081627,3752.1641,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",4/30/2013,Christie's New York,Bouche-Evier (S 608),Prints and Multiples (Lot 27),Premium,1964 Sculpture,19478,4000,6000,21250,27,USD,1964,2013,.93603539,19890.752,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",4/23/2002,Butterfields San Francisco,Bouche-Evier,"Prints, Paintings & Photographs (Lot 5242)",Hammer,1964 Sculpture,15453,2000,3000,3750,5242,USD,1964,2002,1.2120956,4545.3584,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/13/2002,Phillips de Pury & Company New York,Fountain,Contemporary Art (Lot 9),Hammer,1964 Sculpture,15473,1500000,2500000,1075000,9,USD,1964,2002,1.2120956,1303002.8,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/13/2002,Phillips de Pury & Company New York,Fresh widow,Contemporary Art (Lot 14),Hammer,1964 Sculpture,15473,600000,800000,360000,14,USD,1964,2002,1.2120956,436354.44,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",3/3/2011,Swann Galleries New York,La Pendule de Profil,19th & 20th Century Prints & Drawings (Lot 537),Premium,1964 Prints,18689,4000,6000,9000,537,USD,1964,2011,.96940058,8724.6055,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/15/2001,Binoche Paris,Nu descendant l'escalier,Jean Sutter Collection (Lot 154),Hammer,1964 Prints,15110,1608,2010,3484,154,USD,1964,2001,1.2312592,4289.707,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",1/25/2012,Phillips de Pury & Company New York,Bouche-Evier (Sink stopper),Editions (Lot 55),Premium,1964 Sculpture,19017,4000,6000,4750,55,USD,1964,2012,.94974607,4511.2939,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,Bouche-Evier,"Tableaux Modernes, Contemporains et Sculptures (Lot 36)",Hammer,1964 Sculpture,18245,11720,14650,11720,36,USD,1964,2009,1.0164027,11912.24,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/7/1999,Sotheby's London,Bouche-evier,Impressionist & Modern Art (part I) (Lot 44),Hammer,1964 Sculpture,14585,19484,24355,19484,,USD,1964,1999,1.3088596,25501.82,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/2/1999,Christie's New York,Pulled at Four Pins,19th & 20th Century Prints (Lot 314),Hammer,1964 Prints,14550,3000,5000,4200,314,USD,1964,1999,1.3088596,5497.2104,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",2/24/2011,Wright Chicago,Bouche-Evier,Post War + Contemporary Art (Lot 107),Premium,1964 Sculpture,18682,2000,3000,10625,107,USD,1964,2011,.96940058,10299.881,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",8/8/2009,Kohn Paris,Un robinet original revolutionnaire: Urinoir,Tableaux et Sculptures Modernes et Contemporains (Lot 574),,1964 Prints,18117,18432,21268,,574,USD,1964,2009,1.0164027,,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/13/2002,Phillips de Pury & Company New York,Why not sneeze Rose Selavy?,Contemporary Art (Lot 3),Hammer,1964 Sculpture,15473,400000,600000,270000,3,USD,1964,2002,1.2120956,327265.81,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",10/26/2007,Ketterer Kunst Hamburg,Pulled at four pins,Modern Art (Lot 138),,1964 Prints,17465,4316,5036,,138,USD,1964,2007,1.0516731,,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/4/1985,Sotheby's London,In advance of the broken arm,(Lot 256),Hammer,1964 Sculpture,9469,,,7429,256,USD,1964,1985,2.0265427,15055.186,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/4/1985,Sotheby's London,A Bruit Secret,(Lot 259),Hammer,1964 Sculpture,9469,,,9658,259,USD,1964,1985,2.0265427,19572.35,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/27/2011,Farsetti Arte Prato,Senza titolo,Aste di Arte Contemporanea (Lot 18),Hammer,1964 Sculpture,18774,429,859,2004,18,USD,1964,2011,.96940058,1942.6787,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/4/1985,Sotheby's London,50 cc Air de Paris,(Lot 252),Hammer,1964 Sculpture,9469,,,13373,252,USD,1964,1985,2.0265427,27100.955,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/13/2002,Phillips de Pury & Company New York,With hidden noise,Contemporary Art (Lot 12),Hammer,1964 Sculpture,15473,200000,300000,120000,12,USD,1964,2002,1.2120956,145451.47,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/4/1985,Sotheby's London,Why not sneeze Rose Selavy,(Lot 258),Hammer,1964 Sculpture,9469,,,25260,258,USD,1964,1985,2.0265427,51190.469,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/13/2002,Phillips de Pury & Company New York,Taveller's folding item,Contemporary Art (Lot 7),Hammer,1964 Sculpture,15473,300000,400000,150000,7,USD,1964,2002,1.2120956,181814.34,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/30/2006,Christie's Amsterdam,Bouche-evier,20th Century Art (Lot 134),Hammer,1964 Sculpture,16951,3860,6433,5404,134,USD,1964,2006,1.081627,5845.1123,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/7/1999,Sotheby's London,L.H.O.O.Q. - Mona Lisa,Impressionist & Modern Art (part I) (Lot 40),Hammer,1964 Works on Paper,14585,81185,113659,105540,,USD,1964,1999,1.3088596,138137.05,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/27/2013,Millon & Associes Paris,Un Robinet,Tableaux Modernes (Lot 307),Hammer,1964 Prints,19689,6782,8138,6782,307,USD,1964,2013,.93603539,6348.1919,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/2/2000,Christie's New York,Original revolutionary faucet,19th & 20th Century Prints (Lot 120),Hammer,1964 Prints,14732,5000,7000,4500,120,USD,1964,2000,1.266295,5698.3271,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/16/2000,Francis Briest Paris,Bouche-Evier,Contemporary Art (Lot 149),Hammer,1964 Sculpture,14960,410,4380,4107,149,USD,1964,2000,1.266295,5200.6733,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/2/1999,Christie's New York,"An Original Revolutionary Faucet, Mirrorical Return",19th & 20th Century Prints (Lot 313),Hammer,1964 Prints,14550,4000,5000,5500,313,USD,1964,1999,1.3088596,7198.7275,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/11/2010,Christie's New York,L.H.O.O.Q.,Post-War and Contemporary Morning Session (Lot 113),Premium,1964 Works on Paper,18577,70000,100000,452500,113,USD,1964,2010,1,452500,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",6/14/2012,Galerie Kornfeld Bern,Un robinet,"Kunst des 19. und 20. Jahrhunderts, Teil II (Lot 286)",Hammer,1964 Prints,19158,7883,,9460,286,USD,1964,2012,.94974607,8984.5977,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",2/26/2009,Christophe Joron-Derem Paris,Un robinet original revolutionnaire,Collection Jacquelyn Miller Matisse (Lot 11),Hammer,1964 Works on Paper,17954,5105,6382,8934,11,USD,1964,2009,1.0164027,9080.542,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",4/29/1988,Sotheby's New York,In advance of the broken arm,American & European Pictures - Andy Warhol Collection (Lot 2846),Hammer,1964 Sculpture,10346,,,34000,2846,USD,1964,1988,1.843246,62670.363,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",6/24/2003,Sotheby's London,L.H.O.O.Q.,Impressionist & Modern Art (Lot 240),Hammer,1964 Works on Paper,15880,83030,116242,79708,240,USD,1964,2003,1.185087,94460.914,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",3/28/2007,Christie's London,Clock in profile,"Old Master, Modern & Contemporary Prints (Lot 266)",Hammer,1964 Prints,17253,4902,6863,13726,266,USD,1964,2007,1.0516731,14435.265,1887,77,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/16/2013,Rago Arts & Auction Center Lambertville,"Marcel Duchamp, m?¦me (from Re-Object, Mythos)",Fine Art (Lot 531),Premium,1965 Photographs,19678,1000,1500,1125,531,USD,1965,2013,.93603539,1053.0398,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/9/2006,BlindArte Naples,Rotorelief,Modern & Contemporary Art (Lot 161),Hammer,1965 Sculpture,16930,12747,15296,12747,161,USD,1965,2006,1.081627,13787.5,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",4/22/2013,Cornette de Saint Cyr Brussels,The top inscription,Art Contemporain (Lot 41),,1965 Prints,19470,6522,9131,,41,USD,1965,2013,.93603539,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,The Top Inscription,"Tableaux Modernes, Contemporains et Sculptures (Lot 64)",,1965 Prints,18245,14650,17580,,64,USD,1965,2009,1.0164027,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",10/26/2010,Christie's New York,The Chess Players (Schwarz 621),Prints & Multiples Including Property from The Collection of Max Palevsky (Lot 85),Premium,1965 Prints,18561,8000,12000,8750,85,USD,1965,2010,1,8750,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",10/26/2011,Phillips de Pury & Company New York,L.H.O.O.Q. ras??e (shaved),Evening Editions (Lot 3),Premium,1965 Prints,18926,25000,35000,60000,3,USD,1965,2011,.96940058,58164.035,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/11/2010,Christie's New York,L.H.O.O.Q. Ras??e,Post-War and Contemporary Morning Session (Lot 126),Premium,1965 Photographs,18577,20000,30000,104500,126,USD,1965,2010,1,104500,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",4/22/2013,Cornette de Saint Cyr Brussels,Le t??moin occuliste,Art Contemporain (Lot 40),,1965 Prints,19470,5218,6522,,40,USD,1965,2013,.93603539,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",10/22/1986,Sotheby's London,Rotorrelief 1935/53,(Lot 168),Hammer,1965 Sculpture,9791,,,1431,168,USD,1965,1986,1.989562,2847.0632,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/2/2012,Sotheby's New York,L. H. O. O. Q. Shaved (Schwartz 375),Prints (Lot 48),Premium,1965 Prints,19299,30000,50000,50000,48,USD,1965,2012,.94974607,47487.305,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,La Broyeuse a chocolat,"Tableaux Modernes, Contemporains et Sculptures (Lot 69)",Hammer,1965 Prints,18245,14650,17580,14650,69,USD,1965,2009,1.0164027,14890.3,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",2/18/2006,Mainichi Auction Inc. Tokyo,Chess player,Fine Art (Lot 931),Hammer,1965 Prints,16850,,,4760,931,USD,1965,2006,1.081627,5148.5444,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",3/28/2007,Christie's London,Chess players,"Old Master, Modern & Contemporary Prints (Lot 267)",Hammer,1965 Prints,17253,5882,9804,9804,267,USD,1965,2007,1.0516731,10310.603,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",10/30/2010,Dr. Irene Lehr Berlin-Charlottenburg,The Nine Malic Moulds,Auktion (Lot 86),Hammer,1965 Prints,18565,4880,,6972,86,USD,1965,2010,1,6972,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/4/2010,Kunsthaus Lempertz Cologne,Rotoreliefs (Optical disks),Modern Art (Lot 106),Premium,1965 Sculpture,18600,12059,,26530,106,USD,1965,2010,1,26530,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/4/2001,Kunsthaus Lempertz Cologne,Rotorelief,Modern Art (Lot 112),Hammer,1965 Sculpture,15313,3640,,4322,112,USD,1965,2001,1.2312592,5321.5024,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",6/22/2012,Christie's South Kensington,L.H.O.O.Q. Ras??e,Impressionist/ Modern (Lot 126),,1965 Paintings,19166,62340,93510,,126,USD,1965,2012,.94974607,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,Les Tamis,"Tableaux Modernes, Contemporains et Sculptures (Lot 66)",Hammer,1965 Prints,18245,14650,17580,15382,66,USD,1965,2009,1.0164027,15634.307,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/2/1999,Christie's New York,The chess players,19th & 20th Century Prints (Lot 318),Hammer,1965 Prints,14550,5000,7000,7500,318,USD,1965,1999,1.3088596,9816.4473,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/4/2003,Christie's New York,Bride,Prints & Multiples (Lot 90),Hammer,1965 Prints,16013,2000,3000,3500,90,USD,1965,2003,1.185087,4147.8042,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,Les Neufs moules malics,"Tableaux Modernes, Contemporains et Sculptures (Lot 65)",,1965 Prints,18245,14650,17580,,65,USD,1965,2009,1.0164027,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,Le Temoin occuliste,"Tableaux Modernes, Contemporains et Sculptures (Lot 67)",,1965 Prints,18245,14650,17580,,67,USD,1965,2009,1.0164027,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,The Large Glass Completed,"Tableaux Modernes, Contemporains et Sculptures (Lot 70)",,1965 Prints,18245,14650,17580,,70,USD,1965,2009,1.0164027,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,The Large Glass Completed,"Tableaux Modernes, Contemporains et Sculptures (Lot 72)",,1965 Prints,18245,43950,51275,,72,USD,1965,2009,1.0164027,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/2/1999,Christie's New York,The Large Glass Completed,19th & 20th Century Prints (Lot 319),Hammer,1965 Prints,14550,3000,4000,8500,319,USD,1965,1999,1.3088596,11125.307,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/6/2010,Piasa Paris,Joueurs d'??checs,Estampes Anciennes et Modernes (Lot 162),,1965 Prints,18388,3810,5080,,162,USD,1965,2010,1,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/2/2006,Sotheby's New York,Chess players,Prints (Lot 162),Hammer,1965 Prints,17107,5000,7000,5500,162,USD,1965,2006,1.081627,5948.9487,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/28/2011,Christophe Joron-Derem Paris,"The sieves, ??te?, Cadaque??s","Tableaux et Sculptures Impressionnistes, XIXe et Modernes (Lot 33)",,1965 Prints,18959,6658,9321,,33,USD,1965,2011,.96940058,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",10/6/2005,Sotheby's Paris,Rotorelief,Liliane & Michel Durand-Dessert (Lot 143),Hammer,1965 Sculpture,16715,4853,7279,12133,143,USD,1965,2005,1.1165181,13546.715,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",4/22/2013,Cornette de Saint Cyr Brussels,Nine malic moulds,Art Contemporain (Lot 42),,1965 Prints,19470,5870,7174,,42,USD,1965,2013,.93603539,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",4/30/2013,Christie's New York,LHOOQ Shaved (Schwarz 615),Prints and Multiples (Lot 25),Premium,1965 Prints,19478,25000,35000,32500,25,USD,1965,2013,.93603539,30421.15,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/17/1997,Sotheby's New York,The chess players,Contemporary Prints (Lot 1056),Hammer,1965 Prints,13651,4000,6000,3250,1056,USD,1965,1997,1.3586043,4415.4639,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",4/26/2005,Christie's New York,"L H O O Q, an invitation",Photographs (Lot 110),Hammer,1965 Photographs,16552,5000,7000,15000,110,USD,1965,2005,1.1165181,16747.771,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",10/28/1995,Quay & Lombrail Paris,Rotorelief,Modern Oil Paintings & Watercolours (Lot 24),Hammer,1965 Sculpture,13084,,,3161,24,USD,1965,1995,1.4308137,4522.8022,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",11/2/1999,Christie's New York,The chess players,19th & 20th Century Prints (Lot 317),Hammer,1965 Prints,14550,5000,7000,5500,317,USD,1965,1999,1.3088596,7198.7275,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,La Mariee,"Tableaux Modernes, Contemporains et Sculptures (Lot 63)",,1965 Prints,18245,14650,17580,,63,USD,1965,2009,1.0164027,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,The chess players,"Tableaux Modernes, Contemporains et Sculptures (Lot 38)",,1965 Prints,18245,13185,14650,,38,USD,1965,2009,1.0164027,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/3/2005,Christie's New York,LHOOQ shaved,Prints & Multiples (Lot 100),Hammer,1965 Photographs,16559,8000,12000,26000,100,USD,1965,2005,1.1165181,29029.471,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",5/8/1996,Christie's New York,"L.H.O.O.Q shaved, Schwartz 375",Property from the Collection of Henry Geldzahler (Lot 140),Hammer,1965 Prints,13277,,,16000,140,USD,1965,1996,1.3897769,22236.432,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",8/8/2009,Kohn Paris,The chess players,Tableaux et Sculptures Modernes et Contemporains (Lot 573),,1965 Prints,18117,18432,21268,,573,USD,1965,2009,1.0164027,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",4/29/2005,Sotheby's New York,The chess players,Prints (Lot 126),Hammer,1965 Prints,16555,5000,7000,4500,126,USD,1965,2005,1.1165181,5024.3315,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,Le Moulin a Eau,"Tableaux Modernes, Contemporains et Sculptures (Lot 68)",,1965 Prints,18245,14650,17580,,68,USD,1965,2009,1.0164027,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",7/31/2002,Tajan Paris,Rotorelief,Modern & Contemporary Paintings & Sculptures (Lot 69),Hammer,1965 Sculpture,15552,7836,9796,7836,69,USD,1965,2002,1.2120956,9497.9814,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,The Large Glass Completed,"Tableaux Modernes, Contemporains et Sculptures (Lot 71)",Hammer,1965 Prints,18245,14650,17580,14650,71,USD,1965,2009,1.0164027,14890.3,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",12/14/2009,Kohn Paris,Rotorelief,"Tableaux Modernes, Contemporains et Sculptures (Lot 37)",,1965 Sculpture,18245,21975,26370,,37,USD,1965,2009,1.0164027,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",4/22/2013,Cornette de Saint Cyr Brussels,Le moulin ?  eau,Art Contemporain (Lot 43),,1965 Prints,19470,5218,6522,,43,USD,1965,2013,.93603539,,1887,78,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",10/28/2013,Phillips New York,?? l'Infinitif (The White Box),Evening & Day Editions (Lot 40),Premium,1966 Prints,19659,12000,18000,27500,40,USD,1966,2013,.93603539,25740.973,1887,79,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Marcel Duchamp (b. 1887, d. 1968)",10/27/2005,Sotheby's New York,La boite en valise,Prints (Lot 184),Hammer,1966 Prints,16736,30000,50000,60000,184,USD,1966,2005,1.1165181,66991.086,1887,79,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
